"","t","sigma","pop_size","inference_model","file","demography","replication","sample_size","mutation_rate","recombination_rate","chromosome_length"
"1",0,0.989390917215763,36221.274195949,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"2",165.392356057668,0.989390917215763,36221.274195949,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"3",203.502452591345,0.980421658269381,36219.9213457876,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"4",250.393967398669,0.980421658269381,36219.9213457876,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"5",308.090335577174,0.99,36281.0072800914,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"6",379.081236909066,0.99,36281.0072800914,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"7",466.430029060458,0.99,38518.264407676,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"8",573.905935791614,0.99,38518.264407676,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"9",706.146694286176,0.99,48682.4431665158,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"10",868.858680061383,0.99,48682.4431665158,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"11",1069.06314513181,0.99,69175.3319917783,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"12",1315.39919495121,0.99,69175.3319917783,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"13",1618.49657801547,0.99,83221.8485760386,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"14",1991.43437452457,0.99,83221.8485760386,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"15",2450.30537716724,0.723444752621452,133292.167697746,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"16",3014.91051785628,0.723444752621452,133292.167697746,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
"17",3709.61330590919,0.0339840239870405,43756.2177967295,"Free","results/esmc/demographic_scenario_2/rep_8.nsam_20.mu_1e-8.r_1e-8.length_1e6.Free.RDS",2,8,20,1e-08,1e-08,1e+06
